pid,name,date_of_birth,date_of_death
56258015,Piotr Zalataroŭ,1852-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/54321362b4f6f9896f416be8d01e295e
60742186,Thomas Bittcher-Zeitz,1958-01-01T00:00:00Z,
60750819,Michael Hare,1909-01-17T00:00:00Z,1968-08-30T00:00:00Z
60715943,Ernest Richard Eckett Sutton,1859-01-01T00:00:00Z,1905-01-01T00:00:00Z
60711641,Juan Antonio Molina Serrano,1944-07-13T00:00:00Z,
60733530,Felix Ganteführer,1902-01-01T00:00:00Z,1984-01-01T00:00:00Z
55393725,Erkki Linnasalmi,1908-04-27T00:00:00Z,1982-05-02T00:00:00Z
55395701,Armas Rankka,1878-08-19T00:00:00Z,1953-11-26T00:00:00Z
55395760,Virgilio Vercelloni,1930-01-01T00:00:00Z,1995-01-01T00:00:00Z
55392592,Andrzej Musialik,1927-03-05T00:00:00Z,2019-10-21T00:00:00Z
55395808,Harald Leonard Neovius,1863-01-01T00:00:00Z,
60642535,Wacław Ryttel,1898-08-06T00:00:00Z,1940-04-01T00:00:00Z
60644767,Janusz Krauss,1906-01-01T00:00:00Z,1982-08-13T00:00:00Z
60675273,John Jager,1871-05-16T00:00:00Z,1959-10-13T00:00:00Z
60631351,Carl Stöger junior,1870-05-04T00:00:00Z,1949-11-08T00:00:00Z
60614476,Bill Agerhem,1949-02-08T00:00:00Z,
60434735,Dmitriy Prussak,1859-07-28T00:00:00Z,http://www.wikidata.org/.well-known/genid/6ca86b30f66303124ba60f2c32dfd54e
60439252,Pietro Antonio Barca,http://www.wikidata.org/.well-known/genid/85d34a7904793ca0b05618371b205f29,http://www.wikidata.org/.well-known/genid/8691aa33fd02649aaaf2ba38cf2762d2
60439252,Pietro Antonio Barca,1586-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/8691aa33fd02649aaaf2ba38cf2762d2
60438970,Georg Baldass,1954-01-01T00:00:00Z,
60435705,Jean Yernaux,1930-01-01T00:00:00Z,
60437127,Sándor Azbej,1913-08-26T00:00:00Z,1998-08-18T00:00:00Z
22074943,Harou-Romain,1796-08-15T00:00:00Z,1866-04-22T00:00:00Z
56301008,Mario Luzzetti,1928-06-04T00:00:00Z,2020-10-29T00:00:00Z
56273767,Verners Vitands,1903-07-03T00:00:00Z,1982-01-14T00:00:00Z
67016649,Antoine Percilly,1858-03-15T00:00:00Z,1928-10-30T00:00:00Z
26898235,José del Río y Soler de Cornellá,1909-03-17T00:00:00Z,1987-04-09T00:00:00Z
26883999,Walter von Lom,1938-07-16T00:00:00Z,
80307743,Philipp Avril,1866-05-09T00:00:00Z,
80307218,Clarence Z. Hubbell,1869-08-13T00:00:00Z,1953-01-01T00:00:00Z
80212490,Richard W. Grant,1862-01-01T00:00:00Z,1939-01-01T00:00:00Z
80321126,Charles W Gray,1899-01-01T00:00:00Z,1987-01-01T00:00:00Z
80397639,James Stephen,1858-03-29T00:00:00Z,1938-09-27T00:00:00Z
28974043,Georg Metzler,1868-11-13T00:00:00Z,1948-11-24T00:00:00Z
56303018,Merja Nieminen,1953-01-01T00:00:00Z,
26898495,J.B. Ingwersen,1921-04-12T00:00:00Z,1996-08-12T00:00:00Z
26898510,Commer de Geus,1889-01-01T00:00:00Z,1959-01-01T00:00:00Z
66984372,Eugenio Soncini,1906-07-21T00:00:00Z,1993-02-27T00:00:00Z
61917076,Jan Mayer,1889-05-16T00:00:00Z,1959-07-17T00:00:00Z
61886304,Otar Kalandarishvili,1925-06-16T00:00:00Z,2003-09-01T00:00:00Z
61889389,Johan Groenewegen,1901-06-24T00:00:00Z,1959-03-08T00:00:00Z
61878749,Frederick Velguth,1838-03-13T00:00:00Z,1914-04-19T00:00:00Z
61858748,Jaroslav Rössler,1886-01-14T00:00:00Z,1964-11-27T00:00:00Z
56403420,Pekka Mäki,1969-01-01T00:00:00Z,
56374493,Chekirda Gnat Petrovich,1920-01-27T00:00:00Z,1990-04-29T00:00:00Z
56377188,Maurice Mahoney,1929-01-01T00:00:00Z,
56403810,Veikko Kallio,1893-01-01T00:00:00Z,1973-01-01T00:00:00Z
56361371,Charles Lynam,1829-02-09T00:00:00Z,1921-02-21T00:00:00Z
56403690,Olli Kuusi,1923-01-01T00:00:00Z,2021-01-17T00:00:00Z
56309267,François-Joseph Delemer,1860-06-12T00:00:00Z,1938-01-01T00:00:00Z
55316224,Jack Corgan,http://www.wikidata.org/.well-known/genid/3a278fb255eff94eb5ad87491b8c3395,2000-01-01T00:00:00Z
60815410,Maximilian Katscher,1858-05-30T00:00:00Z,1917-01-27T00:00:00Z
60821713,Zdenko Schubert von Soldern,1844-10-18T00:00:00Z,1922-03-29T00:00:00Z
60770400,George Woodhouse,1829-07-29T00:00:00Z,1883-09-03T00:00:00Z
29022117,Pablo Pintado,1924-01-01T00:00:00Z,2007-02-10T00:00:00Z
29021452,Frank M. Riley,1875-09-10T00:00:00Z,1949-05-22T00:00:00Z
28977479,Antonio Illanes del Río,1901-01-01T00:00:00Z,1976-05-02T00:00:00Z
29018461,Emilio Boix y Merino,1859-11-18T00:00:00Z,1904-01-01T00:00:00Z
28989971,Miguel Rigo,1833-01-01T00:00:00Z,1876-01-01T00:00:00Z
29018461,Emilio Boix y Merino,1856-11-18T00:00:00Z,1953-01-01T00:00:00Z
29017656,Heinrich Henes,1876-10-22T00:00:00Z,1961-01-01T00:00:00Z
29018461,Emilio Boix y Merino,1859-11-18T00:00:00Z,1953-01-01T00:00:00Z
29018461,Emilio Boix y Merino,1856-11-18T00:00:00Z,1904-01-01T00:00:00Z
22001839,Frederik Lodewijk Janssen,1850-02-20T00:00:00Z,1925-05-04T00:00:00Z
22001828,Wout Ingwersen,1926-12-15T00:00:00Z,2011-04-02T00:00:00Z
22001951,Simon Vieyra,1902-11-22T00:00:00Z,1945-02-17T00:00:00Z
67016128,Henri Décoret,1865-02-19T00:00:00Z,1914-01-01T00:00:00Z
66993023,Ladislav Konopka,1933-02-03T00:00:00Z,2002-05-20T00:00:00Z
56447072,Vilém Tierhier,1843-06-02T00:00:00Z,1908-01-26T00:00:00Z
56447854,Rodolphe Novello,1890-01-01T00:00:00Z,1957-01-01T00:00:00Z
56441867,René Charbonneau,1881-01-01T00:00:00Z,1969-01-01T00:00:00Z
56420678,Matthew Del Gaudio,1889-03-16T00:00:00Z,1960-09-17T00:00:00Z
26882261,Francisco Rodríguez Partearroyo,1948-01-01T00:00:00Z,
26882307,Severiano Sainz de la Lastra,1823-01-01T00:00:00Z,1884-12-17T00:00:00Z
26882239,Ricardo Toscani,1857-09-04T00:00:00Z,1928-01-01T00:00:00Z
60756543,David Ouellet,1844-09-15T00:00:00Z,1915-07-14T00:00:00Z
35831084,Manuel Lago,1932-01-01T00:00:00Z,
35271040,Irma Aaltonen,1919-10-30T00:00:00Z,1998-10-27T00:00:00Z
35259920,Hans Schimitzek,1875-07-13T00:00:00Z,1957-11-08T00:00:00Z
34830346,Frans Adolf Wahlström,1857-09-25T00:00:00Z,1916-07-03T00:00:00Z
35132639,Adolf Schmetzer,1854-03-05T00:00:00Z,1943-04-04T00:00:00Z
55551861,Esko Toiviainen,1915-08-02T00:00:00Z,1999-08-16T00:00:00Z
55551862,Matti Salonen,1760-01-01T00:00:00Z,1823-01-01T00:00:00Z
55525973,Jules-Geoffroy Berninger,1856-08-06T00:00:00Z,1926-08-01T00:00:00Z
55478109,Leonard Harbaugh,1749-05-10T00:00:00Z,1822-09-11T00:00:00Z
55551748,Ricardo Björnberg,1861-01-01T00:00:00Z,
55543702,Adolphe Van Moë,1841-02-16T00:00:00Z,1906-02-06T00:00:00Z
55519266,Léopold Maigné,1824-01-01T00:00:00Z,1886-01-01T00:00:00Z
55551975,Elma Lindroos,1907-12-15T00:00:00Z,2009-03-27T00:00:00Z
55562329,Josef Benischek,1841-02-23T00:00:00Z,1896-07-16T00:00:00Z
55551873,Carl Alexander Engel,1818-01-01T00:00:00Z,
55551947,Georg Henriksson,1901-01-01T00:00:00Z,1963-01-01T00:00:00Z
61959223,Jan Stefanowicz,1892-07-16T00:00:00Z,1978-11-20T00:00:00Z
61974841,Edward Kilpatrick,1829-01-01T00:00:00Z,1895-01-01T00:00:00Z
61957782,Giovanni Battista Lonate da Birago,1550-01-01T00:00:00Z,
61982232,Gustav Flesch-Brunningen,1877-12-17T00:00:00Z,1939-04-22T00:00:00Z
61989572,Remigiusz Ostoja-Chodkowski,1903-03-20T00:00:00Z,1944-08-31T00:00:00Z
22019616,William Gay,1814-01-01T00:00:00Z,1893-01-01T00:00:00Z
22020675,Francesco Tadolini,1723-01-01T00:00:00Z,1805-08-31T00:00:00Z
22069330,Alfredo Campanini,1873-07-30T00:00:00Z,1926-02-09T00:00:00Z
55408190,Ernst Sieverts,1924-12-08T00:00:00Z,2018-06-15T00:00:00Z
55395907,Kerttu Rytkönen,1895-06-01T00:00:00Z,1991-04-22T00:00:00Z
55403978,Georgy Vasilyev,1937-01-01T00:00:00Z,1998-01-01T00:00:00Z
67016577,Émile Pelisse,1858-05-11T00:00:00Z,
37520954,Osvaldo Borsani,1911-01-01T00:00:00Z,1985-01-01T00:00:00Z
37790724,Josef Elfinger,1911-03-23T00:00:00Z,1988-01-01T00:00:00Z
55385678,Carl Schlimp,1834-01-13T00:00:00Z,1901-01-05T00:00:00Z
55391066,Jerzy Uścinowicz,1962-01-01T00:00:00Z,
37519861,Jules Hofman,1859-01-01T00:00:00Z,1919-01-01T00:00:00Z
37172108,Antoine-Gaëtan Guérinot,1830-07-17T00:00:00Z,1891-12-05T00:00:00Z
37354973,Franz Naager,1870-05-25T00:00:00Z,1942-01-09T00:00:00Z
37319133,Archibald G. Rigg,1878-04-05T00:00:00Z,1959-02-18T00:00:00Z
36981114,Severin Jensen,1723-01-01T00:00:00Z,1809-01-01T00:00:00Z
55643450,Walter C. Root,1859-12-08T00:00:00Z,1925-06-26T00:00:00Z
55599371,Roger Pruvost,1896-09-22T00:00:00Z,1962-06-25T00:00:00Z
55593539,Jan Hird Pokorny,1914-05-25T00:00:00Z,2008-05-20T00:00:00Z
55594747,Eugène Petiti,1809-01-01T00:00:00Z,1883-01-01T00:00:00Z
55639107,Achille-Antoine Hermitte,1840-01-01T00:00:00Z,1870-01-01T00:00:00Z
55614964,Javier Sordo Madaleno,1956-10-16T00:00:00Z,
55627867,Oresto DiSaia,1900-01-22T00:00:00Z,1976-03-28T00:00:00Z
55595563,Aristide Belloc,1827-08-23T00:00:00Z,http://www.wikidata.org/.well-known/genid/8d4d148c884a6442eb2f52234f07fabf
62273499,František Plesnivý,1845-04-04T00:00:00Z,1918-08-09T00:00:00Z
62132004,Frank Higginson,1890-04-22T00:00:00Z,1958-11-20T00:00:00Z
29023659,José Romero Aguirre,1922-10-23T00:00:00Z,1979-01-01T00:00:00Z
29023659,José Romero Aguirre,1922-10-23T00:00:00Z,1979-12-08T00:00:00Z
55450927,Francesco Ranzi,1816-01-28T00:00:00Z,1882-04-16T00:00:00Z
55418243,Charles-Félix Maillet du Boullay,1795-03-03T00:00:00Z,1878-01-01T00:00:00Z
55434624,Alfred Krause,1866-12-17T00:00:00Z,1930-02-05T00:00:00Z
55418456,Edmond Douillet,1851-01-01T00:00:00Z,1936-05-19T00:00:00Z
55450999,Francesco Saverio Tamanini,1833-09-02T00:00:00Z,1886-01-01T00:00:00Z
55431840,Raoul Leroy,1908-11-30T00:00:00Z,2003-06-16T00:00:00Z
55418431,Clément Tambuté,1905-02-14T00:00:00Z,1992-04-01T00:00:00Z
61950938,C. Steinigeweg,1825-01-01T00:00:00Z,1900-01-01T00:00:00Z
61945660,Václav Neckář,1896-07-27T00:00:00Z,1964-07-10T00:00:00Z
61944527,Witold Millo,1932-01-01T00:00:00Z,2019-02-19T00:00:00Z
61937479,Eugène Henri Karcher,1881-11-17T00:00:00Z,1964-01-01T00:00:00Z
61919467,Arthur Ebdon Johnson,1821-01-01T00:00:00Z,1895-05-29T00:00:00Z
61919466,Alfred Louis Smith,1830-01-01T00:00:00Z,1907-01-01T00:00:00Z
34338297,Webster Paulson,1837-12-11T00:00:00Z,1887-08-16T00:00:00Z
34337355,Jacquette de Montberon,1542-01-01T00:00:00Z,1598-06-28T00:00:00Z
34813839,Vinzent Dylewski,1852-01-01T00:00:00Z,1915-01-01T00:00:00Z
34659409,Kuru Masamichi,1855-04-18T00:00:00Z,1914-04-17T00:00:00Z
29024073,José López Zanón,1926-01-01T00:00:00Z,
61833042,Clément Laval,1895-08-12T00:00:00Z,1949-01-07T00:00:00Z
62060531,Carmelo Aloisi,1894-01-01T00:00:00Z,1970-01-01T00:00:00Z
62059960,Jan Gudmand-Høyer,1936-02-06T00:00:00Z,2017-03-06T00:00:00Z
62075586,Gerard Prins,1929-02-11T00:00:00Z,2017-10-20T00:00:00Z
62065079,Peter Thurner,1941-01-01T00:00:00Z,2005-01-01T00:00:00Z
62060602,Frank Weary,1849-01-01T00:00:00Z,1921-04-03T00:00:00Z
36538796,Otto Schönhagen,1885-10-08T00:00:00Z,1954-01-10T00:00:00Z
35980340,Eugène Senès,1873-01-01T00:00:00Z,1960-01-01T00:00:00Z
35979963,Holger Jensen,1902-08-08T00:00:00Z,1984-06-09T00:00:00Z
62008531,José Pinto da Cunha,1921-01-01T00:00:00Z,1985-01-01T00:00:00Z
62008531,José Pinto da Cunha,1921-01-01T00:00:00Z,2006-01-01T00:00:00Z
62019034,Frans Mol,1910-01-21T00:00:00Z,1963-07-26T00:00:00Z
62050249,Reginald Jeffrey Wadsworth,1885-06-30T00:00:00Z,1981-10-13T00:00:00Z
62032496,Luděk Hanf,1927-04-14T00:00:00Z,1984-03-07T00:00:00Z
62032496,Luděk Hanf,1927-04-14T00:00:00Z,1984-07-03T00:00:00Z
62011341,Antonín Brandner,1823-02-22T00:00:00Z,1902-10-10T00:00:00Z
55677714,Conradin Walther,1846-05-11T00:00:00Z,1910-05-20T00:00:00Z
55678135,Norbert Fritz,1935-04-26T00:00:00Z,2006-08-14T00:00:00Z
55680555,Hans Mieras,1888-08-16T00:00:00Z,1956-12-31T00:00:00Z
55681137,Gustave Volckaert,1888-09-18T00:00:00Z,1978-11-01T00:00:00Z
55679921,August Vaugoin,1882-10-14T00:00:00Z,1916-04-13T00:00:00Z
55678340,Lorenzo Sacchetti,1759-06-22T00:00:00Z,1836-02-11T00:00:00Z
55678654,Franz von Berger,1841-10-30T00:00:00Z,1919-04-24T00:00:00Z
55654337,A. N. Novikov,1866-08-02T00:00:00Z,http://www.wikidata.org/.well-known/genid/a46b6772ba08dbf9aa00288b777dfd78
55671829,Jacques de Wailly,1903-03-12T00:00:00Z,1971-05-14T00:00:00Z
55676439,Otto Pfleghard,1869-12-12T00:00:00Z,1958-10-30T00:00:00Z
55676039,Johann Philipp Joendl,1782-11-03T00:00:00Z,1870-06-05T00:00:00Z
55676488,Paul Fischel,1885-11-17T00:00:00Z,1942-10-14T00:00:00Z
55676193,Peppo Brivio,1923-07-07T00:00:00Z,2016-02-16T00:00:00Z
55676039,Johann Philipp Joendl,1782-11-03T00:00:00Z,1866-01-01T00:00:00Z
55675947,Giovanni Righetti,1827-07-04T00:00:00Z,1901-12-23T00:00:00Z
55648651,Spires Boling,1812-01-01T00:00:00Z,
67872807,Ángel Casas Vílchez,1882-01-01T00:00:00Z,1942-01-01T00:00:00Z
67698720,Fred L. Savage,1861-01-01T00:00:00Z,1924-01-01T00:00:00Z
67653209,Édouard Moll,1797-11-25T00:00:00Z,1876-06-02T00:00:00Z
61999618,Charles Hector Malo,1797-06-23T00:00:00Z,1862-11-07T00:00:00Z
61989623,Ferdinand Glaser,1880-05-30T00:00:00Z,1961-09-27T00:00:00Z
61997405,Maarten Struijs,1946-01-01T00:00:00Z,
61990534,Eugen Bertrand,1890-01-01T00:00:00Z,1951-01-01T00:00:00Z
39127717,Hans Stratil,1900-11-02T00:00:00Z,1981-05-01T00:00:00Z
39289592,Mäxmüt İğlamof,1908-05-01T00:00:00Z,1973-01-01T00:00:00Z
39171828,Su Rogers,1939-02-22T00:00:00Z,
39475103,Anton Arche,1793-05-27T00:00:00Z,1851-11-07T00:00:00Z
39475103,Anton Arche,1793-05-25T00:00:00Z,1851-11-07T00:00:00Z
62476924,Noel Ackroyd Rew,1880-01-01T00:00:00Z,1971-01-01T00:00:00Z
68017171,John Reginald Truelove,1866-01-01T00:00:00Z,1942-01-06T00:00:00Z
39049245,Thomas Fulljames,1808-03-04T00:00:00Z,1874-04-24T00:00:00Z
39039409,Stanisław Kolendo,1909-07-22T00:00:00Z,2001-08-03T00:00:00Z
38572067,Peter Richter,1750-12-08T00:00:00Z,1805-12-21T00:00:00Z
39019002,Otto Busch,1850-01-01T00:00:00Z,2000-01-01T00:00:00Z
39046600,Curtis Oehme,1877-01-01T00:00:00Z,
38226848,Bruno Gaudin,1951-01-01T00:00:00Z,
38898990,Francis Augustus Nelson,1878-02-02T00:00:00Z,1950-03-31T00:00:00Z
38898990,Francis Augustus Nelson,1878-02-02T00:00:00Z,1950-03-01T00:00:00Z
67925380,Haralson Bleckley,1870-01-31T00:00:00Z,1933-12-05T00:00:00Z
67874516,Eugen Felgel,1877-10-16T00:00:00Z,1943-02-16T00:00:00Z
67895245,Michel Mitton,1864-08-23T00:00:00Z,1954-04-09T00:00:00Z
68119991,Richard Podzemný,1907-03-16T00:00:00Z,1987-01-17T00:00:00Z
68084517,Wouter Sybrand van de Erve,1914-01-03T00:00:00Z,1994-01-01T00:00:00Z
68121094,Václav Krásný,1905-09-18T00:00:00Z,
62078162,Joseph H. Taft,1855-01-01T00:00:00Z,1911-07-16T00:00:00Z
62057434,Pierre-François Delannoy,1921-01-28T00:00:00Z,1997-09-18T00:00:00Z
62059297,Emanuel Heimann,1855-01-01T00:00:00Z,1910-11-25T00:00:00Z
39053367,Helmut Pfeuffer,1933-01-01T00:00:00Z,
39050137,Rudolph A. Herold,1870-01-01T00:00:00Z,
39073736,Andrea Vassallo,1856-01-02T00:00:00Z,1928-01-28T00:00:00Z
39050904,Henry Sellon Boneval Latrobe,1793-01-01T00:00:00Z,1817-09-03T00:00:00Z
39085132,Nikolay Vasilyev,1904-12-28T00:00:00Z,1993-01-01T00:00:00Z
39080866,Miguel Ortiz Iribas,1885-05-29T00:00:00Z,1967-06-08T00:00:00Z
29023831,Rodrigo Medina Benjumea,1909-01-01T00:00:00Z,1979-01-01T00:00:00Z
67325385,Stanislav Fiala,1962-03-15T00:00:00Z,
67219736,Milton Roberto,1914-05-29T00:00:00Z,1953-07-15T00:00:00Z
67219620,Marcelo Roberto,1908-01-01T00:00:00Z,1964-07-17T00:00:00Z
67197560,Jiri Voprsal,1912-10-28T00:00:00Z,1957-12-29T00:00:00Z
62393938,Bernard Bougeault,1923-10-31T00:00:00Z,2008-07-17T00:00:00Z
62391006,Stefan Durkovic,1929-01-01T00:00:00Z,
49257602,Peregrín Mustieles Cano,1846-11-12T00:00:00Z,1905-01-06T00:00:00Z
49174471,Edwin A. Keeble,1905-08-18T00:00:00Z,1979-09-22T00:00:00Z
55683685,Hermann Broxner,1900-05-02T00:00:00Z,1988-08-18T00:00:00Z
55681907,August Bredtschneider,1855-09-23T00:00:00Z,1924-05-13T00:00:00Z
55681599,Wilhelm Hanauer,1854-02-13T00:00:00Z,1930-05-27T00:00:00Z
55682818,Matthäus Bohdal,1863-07-24T00:00:00Z,1937-10-26T00:00:00Z
55685619,Jean Taillens,1872-09-17T00:00:00Z,1963-03-01T00:00:00Z
55687478,Barthélemy Jeanson,1760-01-01T00:00:00Z,1828-01-01T00:00:00Z
67353296,Luiz de Moraes Júnior,1868-01-28T00:00:00Z,1955-07-15T00:00:00Z
67581715,A. F. N. Everett,1880-01-01T00:00:00Z,1937-01-01T00:00:00Z
67402791,Mikhail Fedorovich Piskunov,1867-01-01T00:00:00Z,1917-01-01T00:00:00Z
62936123,Antonio Perpiña Sebria,1918-02-15T00:00:00Z,1995-02-22T00:00:00Z
62936801,Luis Iglesias Martí,1926-01-01T00:00:00Z,
62938389,Francesc Bassó Birulés,1921-01-01T00:00:00Z,2015-12-02T00:00:00Z
68164272,Jan Línek,1943-08-22T00:00:00Z,
68166539,Jan Louda,1949-08-11T00:00:00Z,
68174091,Václav Havránek,1920-01-01T00:00:00Z,1981-05-06T00:00:00Z
68168431,Miloslav Cajthaml,1927-03-01T00:00:00Z,
68170455,Vojtěch Šalda,1930-03-04T00:00:00Z,
48976697,Edward L. Varney,1914-01-01T00:00:00Z,1998-01-01T00:00:00Z
49000090,Desmond Rea O'Kelly,1923-11-07T00:00:00Z,2011-02-18T00:00:00Z
48970783,C.W. Terry,1847-01-01T00:00:00Z,
48970038,S.S. Voigt,1885-01-01T00:00:00Z,
49003607,William Richard Gleave,1868-01-01T00:00:00Z,1933-01-08T00:00:00Z
48969516,T.S. Montgomery,1917-01-01T00:00:00Z,
48898835,Giuseppe Sicher,1847-01-01T00:00:00Z,1918-01-01T00:00:00Z
29024902,Manuel Martínez Chumillas,1902-01-01T00:00:00Z,1986-01-31T00:00:00Z
50195403,Godofredo Ros de Ursinos,1850-06-04T00:00:00Z,1924-01-01T00:00:00Z
50127534,Ernest Brunnarius,1857-02-10T00:00:00Z,1901-02-10T00:00:00Z
50087318,Georges Bridel,1889-07-09T00:00:00Z,1978-01-17T00:00:00Z
50170020,Francis William Bedford,1866-01-01T00:00:00Z,1904-01-01T00:00:00Z
55590242,Gustave Gruson,1893-08-11T00:00:00Z,1963-01-18T00:00:00Z
55580684,Herbert Tabeling,1929-12-17T00:00:00Z,2018-07-05T00:00:00Z
55590214,Laurent Vianay,1843-10-01T00:00:00Z,1928-04-24T00:00:00Z
67130246,Julián Zubizarreta Usatorre,1846-09-04T00:00:00Z,1905-03-30T00:00:00Z
67024818,Honoré Vianne,1825-04-07T00:00:00Z,1898-05-08T00:00:00Z
67088116,Fred Perkins,1938-01-01T00:00:00Z,
66116308,Peter J. Linhoff,1877-01-01T00:00:00Z,1954-01-01T00:00:00Z
66101451,Louis Compoint,1885-03-21T00:00:00Z,1972-08-24T00:00:00Z
66101434,Alois Richter,1860-01-01T00:00:00Z,1920-01-01T00:00:00Z
38025192,Eugène Carpentier,1819-01-01T00:00:00Z,1886-01-01T00:00:00Z
62082041,Ludwik Peretz,1923-01-09T00:00:00Z,
62123694,Gaston Leclercq,1908-05-25T00:00:00Z,2003-12-25T00:00:00Z
62088340,Gerrit Baas,1897-09-11T00:00:00Z,1977-01-01T00:00:00Z
62123719,Jan Zdanowicz,1922-11-13T00:00:00Z,1995-04-22T00:00:00Z
67996396,Alexis Fabre,1785-03-05T00:00:00Z,1862-11-10T00:00:00Z
68012885,Cleon Throckmorton,1897-10-08T00:00:00Z,1965-01-01T00:00:00Z
67947315,Adolfo del Castillo,1837-01-01T00:00:00Z,1893-01-01T00:00:00Z
49633253,Fernand Chambon,1876-07-09T00:00:00Z,
49633199,Auguste Vanden Nieuwenborg,1890-03-20T00:00:00Z,1979-07-12T00:00:00Z
49633273,Gaston Brunfaut,1894-02-06T00:00:00Z,1974-06-01T00:00:00Z
49633085,Pierre Verbruggen,1860-05-20T00:00:00Z,1940-06-17T00:00:00Z
49633093,Adolphe Puissant,1878-12-11T00:00:00Z,1950-10-25T00:00:00Z
66314475,Hermann Eduard Maertens,1823-08-16T00:00:00Z,1898-11-03T00:00:00Z
66124714,Arthur af Hällström,1867-12-06T00:00:00Z,1933-01-20T00:00:00Z
66280562,Franz Wichards,1856-01-01T00:00:00Z,1919-09-30T00:00:00Z
50020780,Manuel García Sierra,1850-01-01T00:00:00Z,1999-01-01T00:00:00Z
50049395,Vicente Sancho Fuster,1874-01-01T00:00:00Z,1910-01-01T00:00:00Z
50045959,José Cort Botí,1895-05-28T00:00:00Z,1961-12-22T00:00:00Z
49844163,Severiano Sánchez Ballesta,1850-01-01T00:00:00Z,1943-01-26T00:00:00Z
49633307,Walter Van Kuyck,1876-07-30T00:00:00Z,1934-03-17T00:00:00Z
49859333,Emilio Ferrer Gisbert,1876-01-01T00:00:00Z,1927-01-01T00:00:00Z
49633538,Maurice Van Nieuwenhuyse,1891-05-31T00:00:00Z,1964-01-01T00:00:00Z
50224984,John James Browne,1837-10-12T00:00:00Z,1893-08-03T00:00:00Z
38003443,Elias Gumpp,1609-01-01T00:00:00Z,1676-01-01T00:00:00Z
37793158,Antoine Brossard,1800-11-02T00:00:00Z,1885-01-24T00:00:00Z
37869019,Charles L. Wallace,1871-07-05T00:00:00Z,1949-02-12T00:00:00Z
37852066,Otto Schulz,1877-03-23T00:00:00Z,1960-04-11T00:00:00Z
37852066,Otto Schulz,1877-03-23T00:00:00Z,1943-10-27T00:00:00Z
37999576,William Lyon Somerville,1886-08-05T00:00:00Z,1965-04-14T00:00:00Z
68074130,Robert Cromie,1887-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/a2b09683459653f45d54cf2eb0b28bf5
68031302,Verner O. Rees,1886-01-01T00:00:00Z,1966-11-07T00:00:00Z
66025017,W.H. Brereton,1859-01-01T00:00:00Z,1921-02-01T00:00:00Z
66035320,René Faublée,1906-05-06T00:00:00Z,1991-01-01T00:00:00Z
66087734,Liam McCormick,1916-10-24T00:00:00Z,1996-08-28T00:00:00Z
38077065,Ettore Bernich,1850-01-01T00:00:00Z,1914-01-01T00:00:00Z
38195164,Tszwai So,1981-01-01T00:00:00Z,
68128786,Jaroslav Mayer,1925-01-09T00:00:00Z,2012-08-15T00:00:00Z
68161469,Otakar Jurenka,1923-08-08T00:00:00Z,
68121860,Zdeněk Edel,1923-08-01T00:00:00Z,2015-12-20T00:00:00Z
68121860,Zdeněk Edel,1923-08-01T00:00:00Z,2015-12-21T00:00:00Z
68127821,Miroslav Hudec,1925-01-12T00:00:00Z,
84562121,William Milburn,1858-01-01T00:00:00Z,1935-03-20T00:00:00Z
84561229,Gualtiero Pontoni,1875-02-12T00:00:00Z,1941-01-01T00:00:00Z
84561129,Faustino Rodi,1751-02-17T00:00:00Z,1833-05-16T00:00:00Z
84561420,Manuel de Prado y Vallo,1802-01-01T00:00:00Z,1875-01-01T00:00:00Z
84561108,Pasquale Francesconi,1810-01-01T00:00:00Z,1879-01-01T00:00:00Z
84561404,Alfonso Garín Ortolá,1890-01-01T00:00:00Z,1943-01-01T00:00:00Z
84561094,Fausto Niccolini,1812-01-01T00:00:00Z,1886-03-22T00:00:00Z
50228501,Oldřich Tyl,1884-04-10T00:00:00Z,1939-04-04T00:00:00Z
50228501,Oldřich Tyl,1884-04-10T00:00:00Z,1939-04-03T00:00:00Z
68425585,Jan Hančl,1946-03-27T00:00:00Z,
68224580,Burton Morse,1867-04-19T00:00:00Z,1941-08-06T00:00:00Z
68559493,Louis-Adolphe Janvier,1818-01-01T00:00:00Z,
66615578,Jean Béraud,1882-01-01T00:00:00Z,1954-01-01T00:00:00Z
66615580,Charles Bunel,1848-01-01T00:00:00Z,1926-01-01T00:00:00Z
66625153,Elyse Grinstein,1929-01-01T00:00:00Z,2016-07-02T00:00:00Z
66615355,Antoine Cassagne,1884-01-01T00:00:00Z,1927-01-01T00:00:00Z
50219505,Francisco Fajardo Guardiola,1878-01-01T00:00:00Z,1939-01-01T00:00:00Z
50223896,Josef Fuchs,1894-01-13T00:00:00Z,1979-02-05T00:00:00Z
66614903,Jacques-Léon Février,1866-01-01T00:00:00Z,1927-01-01T00:00:00Z
66587527,Jaroslav Kabeš,1897-04-27T00:00:00Z,1964-04-21T00:00:00Z
66584221,John Henry Cooper,1855-01-01T00:00:00Z,1910-11-19T00:00:00Z
66371280,Mečislav Petrů,1881-01-01T00:00:00Z,1941-06-02T00:00:00Z
66371207,František Velich,1866-05-10T00:00:00Z,1923-12-14T00:00:00Z
66371256,Louis De Curte,1817-03-12T00:00:00Z,1891-08-07T00:00:00Z
